,date,region,min,max
115,02-Apr-20,India_Rajasthan,21,33.0
116,03-Apr-20,India_Rajasthan,20,33.2
117,04-Apr-20,India_Rajasthan,19,34.9
118,05-Apr-20,India_Rajasthan,22,35.0
119,06-Apr-20,India_Rajasthan,24,37.0
120,07-Apr-20,India_Rajasthan,20,37.3
121,08-Apr-20,India_Rajasthan,22.8,35.0
122,09-Apr-20,India_Rajasthan,22,35.1
123,10-Apr-20,India_Rajasthan,23,38.5
124,11-Apr-20,India_Rajasthan,26,38.0
125,12-Apr-20,India_Rajasthan,23,38.0
126,13-Apr-20,India_Rajasthan,27,40.0
127,14-Apr-20,India_Rajasthan,30,40.0
128,15-Apr-20,India_Rajasthan,29,38.0
129,16-Apr-20,India_Rajasthan,29,39.0
130,17-Apr-20,India_Rajasthan,29,38.0
131,18-Apr-20,India_Rajasthan,27.5,37.0
132,19-Apr-20,India_Rajasthan,26.7,36.0
133,20-Apr-20,India_Rajasthan,23,30.0
134,21-Apr-20,India_Rajasthan,22,34.3
135,22-Apr-20,India_Rajasthan,25,36.6
136,23-Apr-20,India_Rajasthan,23,35.4
137,24-Apr-20,India_Rajasthan,24,37.0
138,25-Apr-20,India_Rajasthan,25,36.0
139,26-Apr-20,India_Rajasthan,24,39.0
140,27-Apr-20,India_Rajasthan,22,38.9
141,28-Apr-20,India_Rajasthan,24,39.4
142,29-Apr-20,India_Rajasthan,26,40.5
143,30-Apr-20,India_Rajasthan,27,40.5
144,01-May-20,India_Rajasthan,29,41.0
145,02-May-20,India_Rajasthan,30,42.2
146,03-May-20,India_Rajasthan,26,32.0
147,04-May-20,India_Rajasthan,23,32.0
148,05-May-20,India_Rajasthan,23,39.2
149,06-May-20,India_Rajasthan,25,41.2
150,07-May-20,India_Rajasthan,23,41.6
151,08-May-20,India_Rajasthan,28,41.8
152,09-May-20,India_Rajasthan,26,43.0
153,10-May-20,India_Rajasthan,30,42.6
154,11-May-20,India_Rajasthan,26,39.0
155,12-May-20,India_Rajasthan,24,40.1
156,13-May-20,India_Rajasthan,28,38.5
157,14-May-20,India_Rajasthan,28,40.0
158,15-May-20,India_Rajasthan,26.7,40.0
159,16-May-20,India_Rajasthan,29,40.0
160,17-May-20,India_Rajasthan,30,40.4
161,18-May-20,India_Rajasthan,29,40.0
162,19-May-20,India_Rajasthan,28.9,41.8
163,20-May-20,India_Rajasthan,29,40.3
164,21-May-20,India_Rajasthan,29,44.0
165,22-May-20,India_Rajasthan,29,43.4
166,23-May-20,India_Rajasthan,32.2,43.0
167,24-May-20,India_Rajasthan,29.4,44.0
168,25-May-20,India_Rajasthan,32.9,44.0
169,26-May-20,India_Rajasthan,32,46.2
170,27-May-20,India_Rajasthan,32.9,44.0
171,28-May-20,India_Rajasthan,33,43.6
172,29-May-20,India_Rajasthan,28,41.0
173,30-May-20,India_Rajasthan,23,35.0
174,31-May-20,India_Rajasthan,24,36.0
175,01-Jun-20,India_Rajasthan,21,37.0
176,02-Jun-20,India_Rajasthan,24,36.8
177,03-Jun-20,India_Rajasthan,27,38.7
178,04-Jun-20,India_Rajasthan,26,37.6
179,05-Jun-20,India_Rajasthan,25,37.6
180,06-Jun-20,India_Rajasthan,25,37.0
181,07-Jun-20,India_Rajasthan,26,37.0
182,08-Jun-20,India_Rajasthan,25,39.0
183,09-Jun-20,India_Rajasthan,30,40.0
184,10-Jun-20,India_Rajasthan,32,41.0
185,11-Jun-20,India_Rajasthan,29,40.1
186,12-Jun-20,India_Rajasthan,31,41.0
187,13-Jun-20,India_Rajasthan,33,38.0
188,14-Jun-20,India_Rajasthan,31,39.0
189,15-Jun-20,India_Rajasthan,29,42.3
190,16-Jun-20,India_Rajasthan,31,44.0
191,17-Jun-20,India_Rajasthan,31,44.0
