,date,region,min,max
112,30-Mar-20,India_Odisha,23.0,36.6
113,31-Mar-20,India_Odisha,25.0,36.2
114,01-Apr-20,India_Odisha,25.0,39
115,02-Apr-20,India_Odisha,26.0,37
116,03-Apr-20,India_Odisha,26.0,37
117,04-Apr-20,India_Odisha,26.0,32.6
118,05-Apr-20,India_Odisha,25.7,34
119,06-Apr-20,India_Odisha,26.0,38
120,07-Apr-20,India_Odisha,26.0,37
121,08-Apr-20,India_Odisha,26.0,34
122,09-Apr-20,India_Odisha,22.0,36.6
123,10-Apr-20,India_Odisha,24.8,36
124,11-Apr-20,India_Odisha,25.9,39
125,12-Apr-20,India_Odisha,26.0,39
126,13-Apr-20,India_Odisha,27.0,40
127,14-Apr-20,India_Odisha,26.0,39
128,15-Apr-20,India_Odisha,27.0,38
129,16-Apr-20,India_Odisha,26.0,39.4
130,17-Apr-20,India_Odisha,25.5,38.8
131,18-Apr-20,India_Odisha,23.9,39.6
132,19-Apr-20,India_Odisha,23.7,36
133,20-Apr-20,India_Odisha,22.8,40.2
134,21-Apr-20,India_Odisha,21.0,32
135,22-Apr-20,India_Odisha,23.6,34
136,23-Apr-20,India_Odisha,25.0,36
137,24-Apr-20,India_Odisha,22.6,35
138,25-Apr-20,India_Odisha,20.6,30
139,26-Apr-20,India_Odisha,24.3,33
140,27-Apr-20,India_Odisha,24.0,33
141,28-Apr-20,India_Odisha,25.0,33
142,29-Apr-20,India_Odisha,21.0,35
143,30-Apr-20,India_Odisha,23.0,34
144,01-May-20,India_Odisha,22.0,34
145,02-May-20,India_Odisha,22.0,35
146,03-May-20,India_Odisha,26.7,34.6
147,04-May-20,India_Odisha,26.0,39.9
148,05-May-20,India_Odisha,26.3,35
149,06-May-20,India_Odisha,24.0,33.4
150,07-May-20,India_Odisha,24.0,37.3
151,08-May-20,India_Odisha,25.0,35
152,09-May-20,India_Odisha,24.0,36.7
153,10-May-20,India_Odisha,26.0,36
154,11-May-20,India_Odisha,26.0,38.5
155,12-May-20,India_Odisha,27.0,38.1
156,13-May-20,India_Odisha,26.0,36
157,14-May-20,India_Odisha,27.0,37
158,15-May-20,India_Odisha,26.2,37.5
159,16-May-20,India_Odisha,26.9,38
160,17-May-20,India_Odisha,25.0,38
161,18-May-20,India_Odisha,25.0,37
162,19-May-20,India_Odisha,25.0,32
163,20-May-20,India_Odisha,21.0,26
164,21-May-20,India_Odisha,22.5,41.1
165,22-May-20,India_Odisha,24.0,43.4
166,23-May-20,India_Odisha,24.5,40.7
167,24-May-20,India_Odisha,26.0,36.6
168,25-May-20,India_Odisha,27.5,37.2
169,26-May-20,India_Odisha,26.1,36.6
170,27-May-20,India_Odisha,29.0,38.6
171,28-May-20,India_Odisha,27.0,32
172,29-May-20,India_Odisha,21.0,34.6
173,30-May-20,India_Odisha,23.2,34.6
174,31-May-20,India_Odisha,28.0,36.6
175,01-Jun-20,India_Odisha,24.6,34
176,02-Jun-20,India_Odisha,25.0,36
177,03-Jun-20,India_Odisha,25.0,35
178,04-Jun-20,India_Odisha,25.0,36
179,05-Jun-20,India_Odisha,27.5,36
180,06-Jun-20,India_Odisha,29.0,37.7
181,07-Jun-20,India_Odisha,28.0,34
182,08-Jun-20,India_Odisha,26.0,35
183,09-Jun-20,India_Odisha,26.0,36
184,10-Jun-20,India_Odisha,26.0,36
185,11-Jun-20,India_Odisha,26.2,30
186,12-Jun-20,India_Odisha,26.0,31
187,13-Jun-20,India_Odisha,26.6,33
188,14-Jun-20,India_Odisha,25.6,30.1
189,15-Jun-20,India_Odisha,26.6,30
190,16-Jun-20,India_Odisha,26.0,30.6
191,17-Jun-20,India_Odisha,28.0,32
192,14-Mar-20,India_Puducherry,11.0,20
193,15-Mar-20,India_Puducherry,10.0,24
194,16-Mar-20,India_Puducherry,10.8,24
195,17-Mar-20,India_Puducherry,12.0,26
196,18-Mar-20,India_Puducherry,13.0,26
197,19-Mar-20,India_Puducherry,14.0,27
198,20-Mar-20,India_Puducherry,15.0,27
199,21-Mar-20,India_Puducherry,14.4,24.5
200,22-Mar-20,India_Puducherry,13.0,26.6
201,23-Mar-20,India_Puducherry,15.0,28.6
202,24-Mar-20,India_Puducherry,17.0,22.4
203,25-Mar-20,India_Puducherry,14.0,26
204,26-Mar-20,India_Puducherry,14.0,27
205,27-Mar-20,India_Puducherry,16.6,21
206,28-Mar-20,India_Puducherry,14.8,25.2
207,29-Mar-20,India_Puducherry,14.0,26
208,30-Mar-20,India_Puducherry,14.0,26.2
209,31-Mar-20,India_Puducherry,16.0,26.8
210,01-Apr-20,India_Puducherry,13.0,28.7
211,02-Apr-20,India_Puducherry,15.0,27
212,03-Apr-20,India_Puducherry,12.0,29.2
213,04-Apr-20,India_Puducherry,14.0,28.6
214,05-Apr-20,India_Puducherry,17.0,30
215,06-Apr-20,India_Puducherry,15.0,29.8
216,07-Apr-20,India_Puducherry,17.0,25
217,08-Apr-20,India_Puducherry,15.2,30
218,09-Apr-20,India_Puducherry,15.0,30.2
219,10-Apr-20,India_Puducherry,19.0,32.2
220,11-Apr-20,India_Puducherry,17.4,34
221,12-Apr-20,India_Puducherry,17.0,33
222,13-Apr-20,India_Puducherry,18.0,34
223,14-Apr-20,India_Puducherry,21.0,35.8
224,15-Apr-20,India_Puducherry,22.0,36
225,16-Apr-20,India_Puducherry,19.0,34.8
226,17-Apr-20,India_Puducherry,19.0,28
227,18-Apr-20,India_Puducherry,17.0,32
228,19-Apr-20,India_Puducherry,18.0,31.4
229,20-Apr-20,India_Puducherry,18.0,31
230,21-Apr-20,India_Puducherry,16.0,31
231,22-Apr-20,India_Puducherry,16.0,32
232,23-Apr-20,India_Puducherry,19.0,34
233,24-Apr-20,India_Puducherry,19.0,35
234,25-Apr-20,India_Puducherry,20.0,31.1
235,26-Apr-20,India_Puducherry,21.0,32
236,27-Apr-20,India_Puducherry,20.0,30
237,28-Apr-20,India_Puducherry,20.0,32
238,29-Apr-20,India_Puducherry,20.0,35
239,30-Apr-20,India_Puducherry,23.0,36
240,01-May-20,India_Puducherry,21.7,39
241,02-May-20,India_Puducherry,20.8,36.1
242,03-May-20,India_Puducherry,23.0,33
243,04-May-20,India_Puducherry,21.0,34
244,05-May-20,India_Puducherry,21.0,35
245,06-May-20,India_Puducherry,21.0,33
246,07-May-20,India_Puducherry,19.7,35
247,08-May-20,India_Puducherry,20.0,37
248,09-May-20,India_Puducherry,24.5,39
249,10-May-20,India_Puducherry,24.0,35
250,11-May-20,India_Puducherry,22.4,36
251,12-May-20,India_Puducherry,21.0,35
252,13-May-20,India_Puducherry,23.0,35
253,14-May-20,India_Puducherry,21.0,29.7
254,15-May-20,India_Puducherry,19.0,34
255,16-May-20,India_Puducherry,22.0,37
256,17-May-20,India_Puducherry,22.0,38
257,18-May-20,India_Puducherry,21.0,37
258,19-May-20,India_Puducherry,22.0,36.4
259,20-May-20,India_Puducherry,20.2,38
260,21-May-20,India_Puducherry,22.0,41
261,22-May-20,India_Puducherry,23.0,42
262,23-May-20,India_Puducherry,26.0,43
263,24-May-20,India_Puducherry,24.0,41
264,25-May-20,India_Puducherry,25.0,42
265,26-May-20,India_Puducherry,27.0,43
266,27-May-20,India_Puducherry,26.0,43
267,28-May-20,India_Puducherry,29.0,38
268,29-May-20,India_Puducherry,23.0,35
269,30-May-20,India_Puducherry,24.0,34.2
270,31-May-20,India_Puducherry,22.0,30.6
271,01-Jun-20,India_Puducherry,21.8,32
272,02-Jun-20,India_Puducherry,22.0,34
273,03-Jun-20,India_Puducherry,23.0,36.1
274,04-Jun-20,India_Puducherry,24.0,36
275,05-Jun-20,India_Puducherry,24.9,35
276,06-Jun-20,India_Puducherry,20.0,30
277,07-Jun-20,India_Puducherry,23.0,34
278,08-Jun-20,India_Puducherry,25.0,36
279,09-Jun-20,India_Puducherry,27.0,35
280,10-Jun-20,India_Puducherry,25.0,34.1
281,11-Jun-20,India_Puducherry,25.0,39.8
282,12-Jun-20,India_Puducherry,27.0,40
283,13-Jun-20,India_Puducherry,25.0,39.4
284,14-Jun-20,India_Puducherry,26.0,40
285,15-Jun-20,India_Puducherry,26.0,41.7
286,16-Jun-20,India_Puducherry,27.0,42
287,17-Jun-20,India_Puducherry,27.0,41
