,date,region,min,max
60,13-May-20,India_Dadra and Nagar Haveli,29.0,33.0
61,14-May-20,India_Dadra and Nagar Haveli,29.0,34.8
62,15-May-20,India_Dadra and Nagar Haveli,30.0,34.4
63,16-May-20,India_Dadra and Nagar Haveli,28.7,33.0
64,17-May-20,India_Dadra and Nagar Haveli,30.0,33.0
65,18-May-20,India_Dadra and Nagar Haveli,29.5,33.0
66,19-May-20,India_Dadra and Nagar Haveli,29.0,32.0
67,20-May-20,India_Dadra and Nagar Haveli,29.0,33.0
68,21-May-20,India_Dadra and Nagar Haveli,29.0,33.0
69,22-May-20,India_Dadra and Nagar Haveli,30.0,34.0
70,23-May-20,India_Dadra and Nagar Haveli,27.4,35.4
71,24-May-20,India_Dadra and Nagar Haveli,30.0,33.0
72,25-May-20,India_Dadra and Nagar Haveli,29.1,33.0
73,26-May-20,India_Dadra and Nagar Haveli,27.6,35.3
74,27-May-20,India_Dadra and Nagar Haveli,30.0,33.0
75,28-May-20,India_Dadra and Nagar Haveli,28.9,33.0
76,29-May-20,India_Dadra and Nagar Haveli,30.0,34.0
77,30-May-20,India_Dadra and Nagar Haveli,30.0,35.0
78,31-May-20,India_Dadra and Nagar Haveli,31.0,35.0
79,01-Jun-20,India_Dadra and Nagar Haveli,27.0,32.0
80,02-Jun-20,India_Dadra and Nagar Haveli,26.1,32.0
81,03-Jun-20,India_Dadra and Nagar Haveli,23.9,28.0
82,04-Jun-20,India_Dadra and Nagar Haveli,23.0,30.0
83,05-Jun-20,India_Dadra and Nagar Haveli,24.0,33.0
84,06-Jun-20,India_Dadra and Nagar Haveli,24.0,32.0
85,07-Jun-20,India_Dadra and Nagar Haveli,28.0,32.0
86,08-Jun-20,India_Dadra and Nagar Haveli,25.0,31.0
87,09-Jun-20,India_Dadra and Nagar Haveli,28.0,32.0
88,10-Jun-20,India_Dadra and Nagar Haveli,28.0,33.7
89,11-Jun-20,India_Dadra and Nagar Haveli,27.0,32.0
90,12-Jun-20,India_Dadra and Nagar Haveli,28.0,31.0
91,13-Jun-20,India_Dadra and Nagar Haveli,27.0,31.0
92,14-Jun-20,India_Dadra and Nagar Haveli,27.0,32.0
93,15-Jun-20,India_Dadra and Nagar Haveli,28.0,32.0
94,16-Jun-20,India_Dadra and Nagar Haveli,28.0,30.4
95,17-Jun-20,India_Dadra and Nagar Haveli,28.0,31.0
