,date,region,min,max
9,2020-06-27,India_Haryana,18.6,26.4
10,2020-06-28,India_Haryana,18.8,25.3
11,2020-06-29,India_Haryana,18.8,25.2
12,2020-06-30,India_Haryana,18.4,24.8
13,2020-07-01,India_Haryana,18.4,23.7
14,2020-07-02,India_Haryana,18.3,25.2
15,2020-07-03,India_Haryana,18.3,25.1
0,2020-06-18,India_Himachal Pradesh,34.0,46.8
1,2020-06-19,India_Himachal Pradesh,35.6,46.0
2,2020-06-20,India_Himachal Pradesh,35.4,45.0
3,2020-06-21,India_Himachal Pradesh,34.6,44.3
4,2020-06-22,India_Himachal Pradesh,35.6,44.5
5,2020-06-23,India_Himachal Pradesh,35.1,45.4
6,2020-06-24,India_Himachal Pradesh,34.1,45.4
7,2020-06-25,India_Himachal Pradesh,29.4,44.9
8,2020-06-26,India_Himachal Pradesh,26.6,41.5
9,2020-06-27,India_Himachal Pradesh,27.9,41.5
10,2020-06-28,India_Himachal Pradesh,30.8,40.0
11,2020-06-29,India_Himachal Pradesh,31.9,41.4
12,2020-06-30,India_Himachal Pradesh,31.1,38.6
13,2020-07-01,India_Himachal Pradesh,30.6,37.7
14,2020-07-02,India_Himachal Pradesh,29.9,39.7
15,2020-07-03,India_Himachal Pradesh,30.3,39.0
0,2020-06-18,India_Jammu and Kashmir,26.9,35.0
1,2020-06-19,India_Jammu and Kashmir,27.8,36.1
2,2020-06-20,India_Jammu and Kashmir,29.3,37.8
3,2020-06-21,India_Jammu and Kashmir,29.6,37.3
4,2020-06-22,India_Jammu and Kashmir,28.1,37.2
5,2020-06-23,India_Jammu and Kashmir,27.9,35.9
6,2020-06-24,India_Jammu and Kashmir,28.3,37.0
7,2020-06-25,India_Jammu and Kashmir,28.2,36.6
8,2020-06-26,India_Jammu and Kashmir,27.6,36.6
9,2020-06-27,India_Jammu and Kashmir,27.1,37.5
10,2020-06-28,India_Jammu and Kashmir,27.9,35.0
11,2020-06-29,India_Jammu and Kashmir,27.9,35.4
12,2020-06-30,India_Jammu and Kashmir,27.8,35.0
13,2020-07-01,India_Jammu and Kashmir,27.1,33.7
14,2020-07-02,India_Jammu and Kashmir,26.9,34.9
15,2020-07-03,India_Jammu and Kashmir,26.9,34.6
